Date and Time of initial call,Date and time of Ranger response,Borough,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
08/22/2018 01:50:00 PM,08/22/2018 02:00:00 PM,Manhattan,Central Park,Lawn in front of Turtle Pond. Nearest cross street 5th Ave 79th Street,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1607314140,ACC,1,false,false,,,false,false,39050
08/22/2018 09:00:00 AM,08/22/2018 10:00:00 AM,Brooklyn,Cadman Plaza Park,War Memorial,Raccoon,Employee,Native,Healthy,0.5,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/22/2018 11:56:00 AM,08/22/2018 11:57:00 AM,Manhattan,Central Park,Ramble - wooded trail north from Boathouse parking lot - E. Drive & 75th,Raccoon,Central,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1607560023,ACC,1,false,false,,,false,false,39015
08/22/2018 11:14:00 AM,08/22/2018 11:23:00 AM,Manhattan,Central Park,Ramble - Oak Bridge - W. Drive & 75th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1606672252,ACC,1,false,false,,,false,false,39014
08/21/2018 03:41:00 PM,08/21/2018 03:45:00 PM,Manhattan,Central Park,E 97th street transverse road,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1604778741,ACC,1,false,false,,,true,false,38927
08/21/2018 02:43:00 PM,08/21/2018 02:45:00 PM,Manhattan,Central Park,Oak Bridge,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1604778740,ACC,1,false,false,,,false,false,38926
08/21/2018 08:00:00 AM,08/21/2018 09:30:00 AM,Manhattan,Central Park,The end of Litterary Walk near East 64th and East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1604273583,ACC,1,false,false,,,false,false,38879
08/21/2018 08:00:00 AM,08/21/2018 09:20:00 AM,Manhattan,Central Park,Childrens Zoo. Nearest cross street is 5th Ave at East 65th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1604618551,ACC,1,false,false,,,false,false,38878
08/21/2018 08:00:00 AM,08/21/2018 09:15:00 AM,Manhattan,Central Park,North of Bow Bridge in the Ramble. Nearest Cross street is CPW and West 72nd,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1604273584,ACC,1,false,false,,,false,false,38877
08/21/2018 08:00:00 AM,08/21/2018 08:50:00 AM,Manhattan,Cenral Park,West Drive West 75th near Oak Bridge,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1604273585,ACC,1,false,false,,,false,false,38876
08/21/2018 08:00:00 AM,08/21/2018 08:40:00 AM,Manhattan,Central Park,West Drive at West 79th. In front of the CPC Yard entrance,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1604273586,ACC,1,false,false,,,false,false,38875
08/20/2018 03:00:00 PM,08/20/2018 03:15:00 PM,Manhattan,Central Park,W 77th St Balcony bridge,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/20/2018 01:20:00 PM,08/20/2018 02:00:00 PM,Manhattan,Central Park,"85th Street Transverse, East of Central Park Precinct",Raccoon,Other,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1605183191,ACC,1,false,false,,,true,false,38808
08/20/2018 09:00:00 AM,08/20/2018 10:00:00 AM,Manhattan,Central Park,Loeb Boathouse,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.25,Adult,Small Mammals-RVS,1-1-1604583561,ACC,1,false,false,,,false,false,38767
08/20/2018 11:15:00 AM,08/20/2018 12:35:00 AM,Manhattan,Central Park,Delecorte theatre,Raccoon,Other,Native,N/A,1,Juvenile,Small Mammals-RVS,1-1-1605102041,Unfounded,0,false,false,,,false,false,
08/20/2018 10:00:00 AM,08/20/2018 10:00:00 AM,Manhattan,Central Park,85th st. and East Drive,Raccoon,Other,Native,Healthy,0.5,Adult,Small Mammals-RVS,,Monitored Animal,1,false,true,,0.5,false,false,
08/20/2018 11:15:00 AM,08/20/2018 11:35:00 AM,Manhattan,Central Park,Delacorte Theater/ Sec 4 entrance,Raccoon,Other,Native,Healthy,1,Juvenile,Small Mammals-RVS,1-1-1605102041,Relocated/Condition Corrected,1,false,false,,,false,false,
08/20/2018 09:00:00 AM,08/20/2018 09:20:00 AM,Manhattan,Central Park,E 94th St. & 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1598977690,ACC,1,false,false,,,false,false,38755
08/19/2018 04:30:00 PM,08/19/2018 04:30:00 PM,Staten Island,Midland Beach,Midland Beach off of Father Capodanno blvd between Midland and Hunter,Black-backed Gull,Employee,Native,Unhealthy,1.5,Adult,Birds,1-1-1606326980,ACC,1,true,false,,,false,false,38713
08/19/2018 01:00:00 PM,08/19/2018 01:00:00 PM,Manhattan,Central Park,85th and East Drive,Raccoon,Other,Native,Healthy,1,Adult,Small Mammals-RVS,,Monitored Animal,1,false,true,,,true,false,
08/19/2018 01:20:00 PM,08/19/2018 01:30:00 PM,Manhattan,Central Park,Delacorte Theater,Raccoon,Employee,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1604222811,ACC,1,false,false,,,false,false,46986
08/19/2018 11:40:00 AM,08/19/2018 12:10:00 PM,Manhattan,Central Park,"West 77th and the West drive, near Oakbridge",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile;#Adult,Small Mammals-RVS,1-1-1605149720,ACC,2,false,false,,,false,false,38672
08/19/2018 09:30:00 AM,08/19/2018 09:30:00 AM,Manhattan,Central Park,W 75th & West Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Small Mammals-RVS,,Unfounded,0,false,true,,0.5,false,false,
08/19/2018 09:00:00 AM,08/19/2018 09:00:00 AM,Manhattan,Central Park,Arthur Ross Pinetum,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Infant,Small Mammals-RVS,1-1-1604754121,ACC,1,false,false,,,false,false,38647
08/18/2018 04:30:00 PM,08/18/2018 04:30:00 PM,Manhattan,Central Park,West Drive at West 72nd. On the pedestrain path,Raccoon,Observed by Ranger,Native,Unhealthy,0.15,Adult,Small Mammals-RVS,N/A,Monitored Animal,1,false,false,,,false,false,
08/18/2018 04:00:00 PM,08/18/2018 04:10:00 PM,Manhattan,Central Park,Inside Delacorte Theater Seating area. Nearest Cross Street West 81st and CPW,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1605107152,ACC,1,false,false,,,false,false,38616
08/18/2018 02:00:00 PM,08/18/2018 02:15:00 PM,Bronx,Pelham Bay Park,By dog run,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1605107150,ACC,1,false,false,,,false,false,46837
08/17/2018 05:05:00 PM,08/18/2018 11:01:00 AM,Manhattan,Central Park,Reservoir - 86th & E. Drive - south pump house - between fence and waters edge,raccoon,Central,Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1605153181,ACC,1,false,false,,,false,false,38590
08/17/2018 12:00:00 PM,08/17/2018 03:10:00 PM,Queens,Rockaway Beach and Boardwalk,"Beach 55th St and surf, near shoreline outside of plover site",Gull (Unknown),Employee,Native,Injured,3.5,Adult,Birds,,Monitored Animal,1,false,true,,0.5,false,false,
08/17/2018 08:30:00 AM,08/17/2018 09:30:00 AM,Manhattan,Central Park,West 79th West Drive at the top steps near Shakespheare Garden,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1605101944,ACC,1,false,false,,,false,false,38474
08/17/2018 09:00:00 AM,08/17/2018 09:30:00 AM,Manhattan,Central Park,West 79th and West Drive across from 79th St Yard entrance and Swedish Cottage. Nearest cross street Central Park West at West 79th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1605101944,ACC,1,false,false,,,false,false,38473
08/17/2018 01:00:00 PM,08/17/2018 02:15:00 PM,Manhattan,Central Park,Ramble Shed. East 79th 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,N/A,Monitored Animal,1,false,false,,,false,false,
08/17/2018 01:00:00 PM,08/17/2018 02:00:00 PM,Manhattan,Central Park,Balton Statue. East 65th and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1605107061,ACC,1,false,false,,,false,false,38513
08/16/2018 02:30:00 PM,08/17/2018 03:00:00 PM,Brooklyn,Marine Park,S/E corner of Burnett Street and Avenue U,Eastern Gray Squirrel,Public,Native,Unhealthy,3,Infant,Small Mammals-non RVS,1-1-1605101941,Rehabilitator,4,false,true,Wild Bird Fund,1,false,false,
08/16/2018 09:30:00 AM,08/16/2018 09:45:00 AM,Manhattan,Inwood Hill Park,Bolton Rd,White-tailed deer,Employee,Native,Healthy,0.75,Adult,Deer,n/a,Unfounded,0,false,false,,,false,false,
08/16/2018 02:50:00 PM,08/16/2018 03:10:00 PM,Manhattan,Central Park,96th Street Transverse entrance/ near playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1604583422,ACC,1,false,false,,,false,false,38397
08/16/2018 03:00:00 PM,08/16/2018 03:15:00 PM,Manhattan,Central Park,"79 street transverse road, east side",Raccoon,Public,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1604583423,ACC,1,false,false,,,false,false,38398
08/16/2018 01:20:00 PM,08/16/2018 01:25:00 PM,Manhattan,Central Park,Loeb Boathouse,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1605148960,ACC,1,false,false,,,false,false,38388
08/16/2018 11:00:00 AM,08/16/2018 11:00:00 AM,Manhattan,Central Park,Loeb Boathouse. Cross Street West 72nd and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,0.5,Adult,Small Mammals-RVS,N/A,Unfounded,0,false,false,,,false,false,
08/16/2018 09:30:00 AM,08/16/2018 10:45:00 AM,Manhattan,Central Park,Tennis House,raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184830,ACC,1,false,false,,,false,false,38356
08/16/2018 08:00:00 AM,08/16/2018 09:10:00 AM,Manhattan,Central Park,The Great Lawn Ball Fields between field 3 and 5,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,,Monitored Animal,1,false,false,,,false,false,
08/16/2018 08:00:00 AM,08/16/2018 09:55:00 AM,Manhattan,Central Park,Delacorte Theater,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1601184835,ACC,1,false,false,,,false,false,38343
08/16/2018 11:30:00 AM,08/16/2018 11:30:00 AM,Manhattan,Central Park,79th St Transverse W sidewalk,Raccoon,Public,Native,N/A,0.5,Juvenile,Small Mammals-RVS,N/A,Unfounded,0,false,false,,,false,false,
08/16/2018 11:30:00 AM,08/16/2018 11:30:00 AM,Manhattan,Central Park,79th Street Transverse West. On side walk,Raccoon,Public,Native,DOA,0.1,Juvenile,Small Mammals-RVS,N/A,Relocated/Condition Corrected,1,false,false,,,false,false,
08/16/2018 08:00:00 AM,08/16/2018 08:30:00 AM,Manhattan,Central Park,Trefoil Arch under East Drive at East 71st cross street is 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184833,ACC,1,false,false,,,false,false,38337
08/16/2018 08:00:00 AM,08/16/2018 08:30:00 AM,Manhattan,Central Park,Central Park Childrens Zoo entrance near Delecorte Clock/Arch. Cross Street 5th Ave and East 66th,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184832,ACC,1,false,false,,,false,false,38336
08/15/2018 03:45:00 PM,08/15/2018 03:50:00 PM,Brooklyn,Marine Park,Burnett Street and Avenue U,Eastern Gray Squirrel,Public,Native,Healthy,0.5,Infant,Small Mammals-non RVS,,Relocated/Condition Corrected,4,false,false,,,false,false,
08/15/2018 02:30:00 PM,08/15/2018 02:40:00 PM,Manhattan,Central Park,"96 st, north of tennis house",Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,1,Juvenile,Small Mammals-RVS,,Monitored Animal,1,false,true,,0.5,false,false,
08/15/2018 12:07:00 PM,08/15/2018 12:12:00 PM,Manhattan,Central Park,Loeb boathouse in a trashcan,Raccoon,Employee,Native,Healthy,1.5,Adult,Small Mammals-RVS,1-1-1604211971,Monitored Animal,1,false,false,,,false,false,
08/15/2018 09:45:00 AM,08/15/2018 09:45:00 AM,Manhattan,Central Park,W 91st St and Central Park West,Raccoon,Employee,Native,Unhealthy,1.25,Juvenile,Small Mammals-RVS,1-1-1604211980,ACC,1,false,false,,,false,false,38234
08/15/2018 09:00:00 AM,08/15/2018 09:10:00 AM,Manhattan,Central Park,Bow Bridge,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1604211970,ACC,2,false,false,,,false,false,38231
08/14/2018 01:00:00 PM,08/15/2018 02:00:00 PM,Queens,Rockaway Beach and Boardwalk,Beach 41st Street near Shore,Herring Gull,Employee,Native,Injured,1,Juvenile,Birds,1-1-1604132980,ACC,1,false,false,,,false,false,38184
08/15/2018 08:30:00 AM,08/15/2018 08:30:00 AM,Manhattan,Central Park,The Loeb Boathouse,Raccoon,Central,Native,Unhealthy,0.25,Adult,Small Mammals-RVS,1-1-1601746760,Advised/Educated others,1,false,false,,,false,false,
08/14/2018 03:00:00 PM,08/14/2018 03:05:00 PM,Manhattan,Central Park,E 76th and 5th Ave,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Infant,Small Mammals-RVS,1-1-1602212590,ACC,1,false,false,,,false,false,38189
08/14/2018 10:30:00 AM,08/14/2018 03:30:00 PM,Bronx,Pelham Bay Park,Landfill,Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,false,false,
08/14/2018 03:00:00 PM,08/14/2018 03:06:00 PM,Manhattan,Central Park,Ramble South of Castle,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/14/2018 01:45:00 PM,08/14/2018 01:45:00 PM,Manhattan,Central Park,86St and reservoir,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2.5,Adult,Small Mammals-RVS,1-1-1601184605,ACC,1,false,false,,,false,false,38182
08/14/2018 02:00:00 PM,08/14/2018 02:42:00 PM,Manhattan,Central Park,Delcorte Theather/81st Street,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1601533790,ACC,1,false,false,,,false,false,
08/14/2018 08:30:00 AM,08/14/2018 10:28:00 AM,Manhattan,Central Park,Reservoir by Engineer's Gate.,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/14/2018 08:45:00 AM,08/14/2018 09:35:00 AM,Manhattan,Central Park,Conservatory Gardens -Italian gardens under bench by entrance on north side,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184603,ACC,1,false,false,,,false,false,38145
08/14/2018 09:50:00 AM,08/14/2018 10:10:00 AM,Manhattan,Central Park,E 67th street at the Billy Johnson Playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Juvenile,Small Mammals-RVS,1-1-1601156521,ACC,1,false,false,,,false,false,38143
08/14/2018 01:51:00 PM,08/14/2018 01:51:00 PM,Manhattan,Central Park,Loeb Boathouse,Raccoon,Employee,Native,N/A,0.75,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/14/2018 09:30:00 AM,08/14/2018 09:48:00 AM,Manhattan,Central Park,E 66th back entrance of the children zoo near the underpass by the clock,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1601156521,ACC,1,false,false,,,false,false,38142
08/14/2018 11:00:00 AM,08/14/2018 11:15:00 AM,Manhattan,Central Park,The Ramble Azalea Pond at W 76th St and Central Park West,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.25,Juvenile,Small Mammals-RVS,1-1-1601533661,ACC,1,false,false,,,false,false,38151
08/14/2018 10:30:00 AM,08/14/2018 11:00:00 AM,Manhattan,Central Park,Ladies Pavilion at W 75th St and Central Park West,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.25,Juvenile,Small Mammals-RVS,1-1-1601533660,ACC,1,false,false,,,false,false,38150
08/14/2018 08:53:00 AM,08/14/2018 09:12:00 AM,Manhattan,Central Park,100th Street Pool - SW corner - creek leading into Pool,raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Juvenile,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,false,false,
08/13/2018 04:20:00 PM,08/13/2018 04:50:00 PM,Manhattan,Central Park,Near lamp post 7230,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,1.5,Adult,Small Mammals-RVS,1-1-1602644202,Unfounded,0,false,false,,,false,false,
08/13/2018 04:40:00 PM,08/13/2018 04:50:00 PM,Manhattan,Central Park,"East 75th Street, near Loeb Boat House Cafe",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1602644201,ACC,1,false,false,,,false,false,38086
08/13/2018 12:00:00 PM,08/13/2018 12:15:00 PM,Manhattan,Central Park,W 96th & West Dr Tennis Center,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/13/2018 10:30:00 AM,08/13/2018 10:30:00 AM,Manhattan,Central Park,77th & West Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Infant,Small Mammals-RVS,1-1-1597899544,ACC,1,false,false,,,false,false,38025
08/13/2018 09:30:00 AM,08/13/2018 10:00:00 AM,Manhattan,Central Park,97th & East Drive,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,2,Adult,Small Mammals-RVS,1-1-1597899543,ACC,1,false,false,,,false,false,38024
08/12/2018 10:00:00 AM,08/12/2018 03:30:00 PM,Manhattan,Hudson River Park,12th street and West Street,Canada Goose,Employee,Native,Unhealthy,0.5,Adult,Birds,1-1-1603178692,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
08/12/2018 11:00:00 AM,08/12/2018 11:30:00 AM,Manhattan,Central Park,79 Street transverse,Raccoon,Other,Native,DOA,0.5,Juvenile,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,true,false,
08/12/2018 10:00:00 AM,08/12/2018 12:30:00 PM,Manhattan,Central Park,"The Ramble, about 73rd St",Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1601184302,ACC,1,false,false,,,false,false,37963
08/12/2018 11:30:00 AM,08/12/2018 12:15:00 PM,Manhattan,Central Park,79 Street transverse road,Raccoon,Other,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1603241945,ACC,1,false,false,,,true,false,37962
08/12/2018 10:59:00 AM,08/12/2018 11:45:00 AM,Manhattan,Central Park,Central Park Zoo under the animal clock,Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601184301,ACC,1,false,false,,,false,false,37961
08/12/2018 08:00:00 AM,08/12/2018 11:15:00 AM,Manhattan,Central Park,"Tennis house, south of 96 st transverse road",Raccoon,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,1-1-1601561130,ACC,1,false,false,,,false,false,37960
08/11/2018 12:00:00 PM,08/11/2018 01:45:00 PM,Queens,Rockaway Beach and Boardwalk,Beach 128th St and surf,Gull (Unknown),Employee,Native,Injured,3.5,Adult,Birds,1-1-1597899511,ACC,1,false,false,,,false,false,37895
08/11/2018 05:00:00 PM,08/11/2018 05:24:00 PM,Manhattan,Central Park,Gapstow Bridge - 62nd & E. Drive - on the path,raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1597899510,ACC,1,false,false,,,false,false,37902
08/10/2018 10:05:00 PM,08/11/2018 01:45:00 PM,Queens,Rockaway Beach and Boardwalk,Beach 119th St and surf,Gull (Unknown),Central,Native,Injured,2,Adult,Birds,1-1-1601537307,Monitored Animal,1,false,true,,0.5,false,false,
08/11/2018 03:40:00 PM,08/11/2018 04:13:00 PM,Manhattan,Central Park,Loeb Boathouse - back deck,raccoon,Other,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,1-1-1602166956,ACC,1,false,false,,,false,false,37888
08/11/2018 03:47:00 PM,08/11/2018 03:54:00 PM,Manhattan,Central Park,Delacorte Theater and Shakespeare's Garden,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Small Mammals-RVS,,Unfounded,0,false,false,,,false,false,
08/11/2018 09:04:00 AM,08/11/2018 01:47:00 PM,Manhattan,Washington Market Park,"in box for us, inside park house",Mourning Dove,Employee,Native,Injured,2,Juvenile,Birds,1-1-1602166950,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
08/11/2018 12:30:00 PM,08/11/2018 12:45:00 PM,Manhattan,Central Park,On the 97th St Transverse,Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Adult,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,false,false,
08/11/2018 01:15:00 PM,08/11/2018 02:00:00 PM,Manhattan,Central Park,Conservatory Gardens at E 106th St and 5th Ave,Raccoon,Employee,Native,Unhealthy,1,Juvenile,Small Mammals-RVS,1-1-1602140060,ACC,1,false,false,,,false,false,37859
08/11/2018 03:20:00 PM,08/11/2018 04:12:00 PM,Queens,Flushing Meadows Corona Park,Boathouse,Raccoon,Employee,Native,Healthy,1,Infant,Small Mammals-RVS,1-1-1597899500,Relocated/Condition Corrected,1,false,false,,,false,false,
08/11/2018 02:52:00 PM,08/11/2018 03:30:00 PM,Manhattan,Central Park,Bridal Path at East 84th Street. Not far from the South Pump House,Raccoon,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,1-1-1601184280,ACC,1,false,false,,,false,false,37886
